case_study,model,approach,history,history_frames,allowed_interval_s,actionable,missed,too_early,too_late,total_events,warning,missed_rate,missed_lower,missed_upper,missed_result,too_late_rate,too_late_lower,too_late_upper,too_late_result,actionable_rate,actionable_lower,actionable_upper,actionable_result,too_early_rate,too_early_lower,too_early_upper,too_early_result,warning_rate,warning_lower,warning_upper,warning_result
crowdbot,llava,appfr,H26,26,1,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H26,26,2,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H26,26,3,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H26,26,4,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H26,26,5,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H28,28,1,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H28,28,2,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H28,28,3,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H28,28,4,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H28,28,5,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H30,30,1,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H30,30,2,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H30,30,3,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H30,30,4,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H30,30,5,0,3,15,1,19,16,0.15789473684210525,0.05520471638534141,0.37565475270329074,3/19 (15.79%; 95% CI 5.52–37.57%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%)
crowdbot,llava,appfr,H32,32,1,0,4,14,1,19,15,0.21052631578947367,0.08507676632916253,0.43334278443814167,4/19 (21.05%; 95% CI 8.51–43.33%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7368421052631579,0.5120844910218489,0.8819358765321748,14/19 (73.68%; 95% CI 51.21–88.19%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%)
crowdbot,llava,appfr,H32,32,2,0,4,14,1,19,15,0.21052631578947367,0.08507676632916253,0.43334278443814167,4/19 (21.05%; 95% CI 8.51–43.33%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7368421052631579,0.5120844910218489,0.8819358765321748,14/19 (73.68%; 95% CI 51.21–88.19%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%)
crowdbot,llava,appfr,H32,32,3,0,4,14,1,19,15,0.21052631578947367,0.08507676632916253,0.43334278443814167,4/19 (21.05%; 95% CI 8.51–43.33%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7368421052631579,0.5120844910218489,0.8819358765321748,14/19 (73.68%; 95% CI 51.21–88.19%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%)
crowdbot,llava,appfr,H32,32,4,0,4,14,1,19,15,0.21052631578947367,0.08507676632916253,0.43334278443814167,4/19 (21.05%; 95% CI 8.51–43.33%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7368421052631579,0.5120844910218489,0.8819358765321748,14/19 (73.68%; 95% CI 51.21–88.19%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%)
crowdbot,llava,appfr,H32,32,5,0,4,14,1,19,15,0.21052631578947367,0.08507676632916253,0.43334278443814167,4/19 (21.05%; 95% CI 8.51–43.33%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.7368421052631579,0.5120844910218489,0.8819358765321748,14/19 (73.68%; 95% CI 51.21–88.19%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%)
crowdbot,llava,appod,H02,2,1,0,0,17,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H02,2,2,0,0,17,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H02,2,3,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H02,2,4,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H02,2,5,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H04,4,1,0,1,17,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H04,4,2,0,1,17,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H04,4,3,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H04,4,4,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H04,4,5,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H06,6,1,0,1,17,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H06,6,2,1,1,16,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H06,6,3,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H06,6,4,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H06,6,5,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H08,8,1,0,1,17,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H08,8,2,1,1,16,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H08,8,3,1,1,16,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H08,8,4,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H08,8,5,2,1,15,1,19,18,0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.9473684210526315,0.753612688331012,0.9906480059376995,18/19 (94.74%; 95% CI 75.36–99.06%)
crowdbot,llava,appod,H10,10,1,0,0,17,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H10,10,2,1,0,16,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H10,10,3,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H10,10,4,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H10,10,5,2,0,15,2,19,19,0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),1.0,0.8318207759473837,1.0,19/19 (100.00%; 95% CI 83.18–100.00%)
crowdbot,llava,appod,H12,12,1,0,2,17,0,19,17,0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%)
crowdbot,llava,appod,H12,12,2,1,2,16,0,19,17,0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.05263157894736842,0.009351994062300362,0.24638731166898786,1/19 (5.26%; 95% CI 0.94–24.64%),0.8421052631578947,0.6243452472967093,0.9447952836146585,16/19 (84.21%; 95% CI 62.43–94.48%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%)
crowdbot,llava,appod,H12,12,3,2,2,15,0,19,17,0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%)
crowdbot,llava,appod,H12,12,4,2,2,15,0,19,17,0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.0,0.0,0.16817922405261626,0/19 (0.00%; 95% CI 0.00–16.82%),0.10526315789473684,0.02935856029887013,0.31394082711109006,2/19 (10.53%; 95% CI 2.94–31.39%),0.7894736842105263,0.5666572155618583,0.9149232336708375,15/19 (78.95%; 95% CI 56.67–91.49%),0.8947368421052632,0.6860591728889099,0.9706414397011299,17/19 (89.47%; 95% CI 68.61–97.06%)
