model,approach,history,history_frames,allowed_interval_s,actionable,missed,too_early,too_late,total_events,warning,missed_rate,missed_lower,missed_upper,missed_result,too_late_rate,too_late_lower,too_late_upper,too_late_result,actionable_rate,actionable_lower,actionable_upper,actionable_result,too_early_rate,too_early_lower,too_early_upper,too_early_result,warning_rate,warning_lower,warning_upper,warning_result
llava,appod,H02,2,2,8,4,60,14,86,82,0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.6976744186046512,0.5938796504460166,0.7845647831852016,60/86 (69.77%; 95% CI 59.39–78.46%),0.9534883720930233,0.8864300218628802,0.9817660317616792,82/86 (95.35%; 95% CI 88.64–98.18%)
llava,appod,H02,2,3,14,4,54,14,86,82,0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.627906976744186,0.5223383164148251,0.7225374935818455,54/86 (62.79%; 95% CI 52.23–72.25%),0.9534883720930233,0.8864300218628802,0.9817660317616792,82/86 (95.35%; 95% CI 88.64–98.18%)
llava,appod,H02,2,4,16,4,52,14,86,82,0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.9534883720930233,0.8864300218628802,0.9817660317616792,82/86 (95.35%; 95% CI 88.64–98.18%)
llava,appod,H02,2,5,17,4,51,14,86,82,0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.19767441860465115,0.12724351812233703,0.2939591127946234,17/86 (19.77%; 95% CI 12.72–29.40%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.9534883720930233,0.8864300218628802,0.9817660317616792,82/86 (95.35%; 95% CI 88.64–98.18%)
llava,appod,H04,4,1,3,12,62,9,86,74,0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.7209302325581395,0.6182540858816528,0.8047132222944144,62/86 (72.09%; 95% CI 61.83–80.47%),0.8604651162790697,0.7717630270008773,0.9183415284442853,74/86 (86.05%; 95% CI 77.18–91.83%)
llava,appod,H04,4,2,6,12,59,9,86,74,0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.686046511627907,0.5817959683851581,0.7743870279736356,59/86 (68.60%; 95% CI 58.18–77.44%),0.8604651162790697,0.7717630270008773,0.9183415284442853,74/86 (86.05%; 95% CI 77.18–91.83%)
llava,appod,H04,4,3,12,12,53,9,86,74,0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.6162790697674418,0.5106287727439646,0.7119855999802814,53/86 (61.63%; 95% CI 51.06–71.20%),0.8604651162790697,0.7717630270008773,0.9183415284442853,74/86 (86.05%; 95% CI 77.18–91.83%)
llava,appod,H04,4,4,13,12,52,9,86,74,0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8604651162790697,0.7717630270008773,0.9183415284442853,74/86 (86.05%; 95% CI 77.18–91.83%)
llava,appod,H04,4,5,14,12,51,9,86,74,0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.8604651162790697,0.7717630270008773,0.9183415284442853,74/86 (86.05%; 95% CI 77.18–91.83%)
llava,appod,H06,6,1,4,13,61,8,86,73,0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.8488372093023255,0.7583643480040613,0.9094787701686765,73/86 (84.88%; 95% CI 75.84–90.95%)
llava,appod,H06,6,2,9,13,56,8,86,73,0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.6511627906976745,0.5459355200216183,0.7434631645199017,56/86 (65.12%; 95% CI 54.59–74.35%),0.8488372093023255,0.7583643480040613,0.9094787701686765,73/86 (84.88%; 95% CI 75.84–90.95%)
llava,appod,H06,6,3,13,13,52,8,86,73,0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8488372093023255,0.7583643480040613,0.9094787701686765,73/86 (84.88%; 95% CI 75.84–90.95%)
llava,appod,H06,6,4,14,13,51,8,86,73,0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.8488372093023255,0.7583643480040613,0.9094787701686765,73/86 (84.88%; 95% CI 75.84–90.95%)
llava,appod,H06,6,5,15,13,50,8,86,73,0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.1744186046511628,0.10864769842075103,0.2680320579513602,15/86 (17.44%; 95% CI 10.86–26.80%),0.5813953488372093,0.4758445635760395,0.6799854973309328,50/86 (58.14%; 95% CI 47.58–68.00%),0.8488372093023255,0.7583643480040613,0.9094787701686765,73/86 (84.88%; 95% CI 75.84–90.95%)
llava,appod,H08,8,1,3,16,59,8,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.686046511627907,0.5817959683851581,0.7743870279736356,59/86 (68.60%; 95% CI 58.18–77.44%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H08,8,2,7,16,55,8,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.6395348837209303,0.5341068512119144,0.7330303960571808,55/86 (63.95%; 95% CI 53.41–73.30%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H08,8,3,9,16,53,8,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.6162790697674418,0.5106287727439646,0.7119855999802814,53/86 (61.63%; 95% CI 51.06–71.20%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H08,8,4,11,16,51,8,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H08,8,5,13,16,49,8,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H10,10,1,3,14,60,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.6976744186046512,0.5938796504460166,0.7845647831852016,60/86 (69.77%; 95% CI 59.39–78.46%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H10,10,2,7,14,56,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.6511627906976745,0.5459355200216183,0.7434631645199017,56/86 (65.12%; 95% CI 54.59–74.35%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H10,10,3,11,14,52,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H10,10,4,12,14,51,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H10,10,5,14,14,49,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H12,12,1,2,16,61,7,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H12,12,2,6,16,57,7,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.6627906976744186,0.557825607589722,0.7538345142242223,57/86 (66.28%; 95% CI 55.78–75.38%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H12,12,3,11,16,52,7,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H12,12,4,12,16,51,7,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H12,12,5,14,16,49,7,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H14,14,1,2,14,60,10,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.6976744186046512,0.5938796504460166,0.7845647831852016,60/86 (69.77%; 95% CI 59.39–78.46%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H14,14,2,5,14,57,10,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.6627906976744186,0.557825607589722,0.7538345142242223,57/86 (66.28%; 95% CI 55.78–75.38%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H14,14,3,10,14,52,10,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H14,14,4,11,14,51,10,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H14,14,5,13,14,49,10,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H16,16,1,2,16,58,10,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.6744186046511628,0.569778553659483,0.7641430054268858,58/86 (67.44%; 95% CI 56.98–76.41%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H16,16,2,6,16,54,10,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.627906976744186,0.5223383164148251,0.7225374935818455,54/86 (62.79%; 95% CI 52.23–72.25%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H16,16,3,9,16,51,10,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H16,16,4,9,16,51,10,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H16,16,5,11,16,49,10,86,70,0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%),0.813953488372093,0.7189498897582024,0.8821089165972619,70/86 (81.40%; 95% CI 71.89–88.21%)
llava,appod,H18,18,1,2,14,61,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H18,18,2,5,14,58,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.6744186046511628,0.569778553659483,0.7641430054268858,58/86 (67.44%; 95% CI 56.98–76.41%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H18,18,3,10,14,53,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.11627906976744186,0.06440045821928717,0.20097211179070104,10/86 (11.63%; 95% CI 6.44–20.10%),0.6162790697674418,0.5106287727439646,0.7119855999802814,53/86 (61.63%; 95% CI 51.06–71.20%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H18,18,4,11,14,52,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H18,18,5,12,14,51,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H20,20,1,2,14,61,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H20,20,2,6,14,57,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.6627906976744186,0.557825607589722,0.7538345142242223,57/86 (66.28%; 95% CI 55.78–75.38%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H20,20,3,11,14,52,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
llava,appod,H20,20,4,11,14,52,9,86,72,0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.8372093023255814,0.7451029913702094,0.900478689530104,72/86 (83.72%; 95% CI 74.51–90.05%)
