metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
macro_f1,internvl,appod,H02,H08,25,25,9.932309189120143e-11,0.03732524120074182,0.04011818507008921,20.0,2.2113323211669922e-05,0.0023882389068603516,0.8769230769230769,True,H02
macro_f1,internvl,appod,H02,H10,25,25,9.932309189120143e-11,0.024397540660475447,0.013515763502031031,95.0,0.0709836483001709,1.0,0.4153846153846154,False,No difference
macro_f1,internvl,appod,H02,H12,25,25,9.932309189120143e-11,0.026058296046128027,0.012833918016749872,100.0,0.09573346376419067,1.0,0.38461538461538464,False,No difference
macro_f1,internvl,appod,H02,H14,25,25,9.932309189120143e-11,-0.0011215715083602307,-0.00034884420972246087,154.0,0.8325093984603882,1.0,-0.052307692307692305,False,No difference
macro_f1,internvl,appod,H02,H16,25,25,9.932309189120143e-11,0.0054415879178380255,0.005732413340219561,147.0,0.6915188431739807,1.0,0.09538461538461539,False,No difference
macro_f1,internvl,appod,H02,H18,25,25,9.932309189120143e-11,0.014686632246094233,0.011196544649643054,96.0,0.07547956705093384,1.0,0.40923076923076923,False,No difference
macro_f1,internvl,appod,H02,H20,25,25,9.932309189120143e-11,0.01646496096261349,0.01872457755463486,52.0,0.002025127410888672,0.19036197662353516,0.68,False,No difference
macro_f1,internvl,appod,H02,H22,25,25,9.932309189120143e-11,0.007273270588902037,-0.0025311148808883034,161.0,0.978915274143219,1.0,0.009230769230769232,False,No difference
macro_f1,internvl,appod,H02,H24,25,25,9.932309189120143e-11,0.00896033458898643,0.0013820657583450003,148.0,0.7111607789993286,1.0,0.08923076923076922,False,No difference
macro_f1,internvl,appod,H02,H26,25,25,9.932309189120143e-11,0.02299883269395467,0.01700107107928917,112.0,0.18172985315322876,1.0,0.31076923076923074,False,No difference
macro_f1,internvl,appod,H02,H28,25,25,9.932309189120143e-11,0.034132752172095715,0.021767402247076996,95.0,0.0709836483001709,1.0,0.4153846153846154,False,No difference
macro_f1,internvl,appod,H02,H30,25,25,9.932309189120143e-11,0.006329601540869145,-0.002497084051455487,159.0,0.936802864074707,1.0,0.021538461538461538,False,No difference
macro_f1,internvl,appod,H02,H32,25,25,9.932309189120143e-11,0.014433053239105043,0.016389614901376123,93.0,0.0626264214515686,1.0,0.4276923076923077,False,No difference
macro_f1,internvl,appod,H04,H06,25,25,9.932309189120143e-11,0.041750289900785525,0.03264905620612379,5.0,5.960464477539062e-07,7.092952728271484e-05,0.9692307692307692,True,H04
macro_f1,internvl,appod,H04,H08,25,25,9.932309189120143e-11,0.018678465625184604,0.0335935240418697,11.0,3.2782554626464844e-06,0.0003802776336669922,0.9323076923076923,True,H04
macro_f1,internvl,appod,H04,H10,25,25,9.932309189120143e-11,0.009035566827356567,0.0069911024738115194,139.0,0.5424043536186218,1.0,0.14461538461538462,False,No difference
macro_f1,internvl,appod,H04,H12,25,25,9.932309189120143e-11,0.02144987667428322,0.006309256988530362,142.0,0.5964998602867126,1.0,0.12615384615384614,False,No difference
macro_f1,internvl,appod,H04,H14,25,25,9.932309189120143e-11,-0.006231017635472291,-0.006873505237941973,98.0,0.08513903617858887,1.0,-0.39692307692307693,False,No difference
macro_f1,internvl,appod,H04,H16,25,25,9.932309189120143e-11,0.00012453039220367002,-0.0007922476879999507,156.0,0.8739878535270691,1.0,0.04,False,No difference
macro_f1,internvl,appod,H04,H18,25,25,9.932309189120143e-11,0.01560663503555601,0.00467188362142354,144.0,0.6338268518447876,1.0,0.11384615384615385,False,No difference
macro_f1,internvl,appod,H04,H20,25,25,9.932309189120143e-11,0.019255081373072358,0.012199916526415349,98.0,0.08513903617858887,1.0,0.39692307692307693,False,No difference
macro_f1,internvl,appod,H04,H22,25,25,9.932309189120143e-11,0.008021780086623687,-0.009055775909107815,148.0,0.7111607789993286,1.0,-0.08923076923076922,False,No difference
macro_f1,internvl,appod,H04,H24,25,25,9.932309189120143e-11,0.017415906203741893,-0.005142595269874511,152.0,0.7914759516716003,1.0,-0.06461538461538462,False,No difference
macro_f1,internvl,appod,H04,H26,25,25,9.932309189120143e-11,0.02331481495120702,0.010476410051069656,136.0,0.49078595638275146,1.0,0.16307692307692306,False,No difference
macro_f1,internvl,appod,H04,H28,25,25,9.932309189120143e-11,0.03290646121831445,0.015242741218857487,122.0,0.2872292995452881,1.0,0.24923076923076923,False,No difference
