metric,direction,approach,history,history_frames,friedman_holm_p,model_1,model_2,n_pairs,median_oriented_difference_model1_minus_model2,wilcoxon_statistic,raw_p,rank_biserial_model1_minus_model2,descriptive_better_model,holm_p,significant_holm,significant_better_model
entropy,more negative correctness correlation is better,appfr,H14,14,1.91332753524232e-05,internvl,llava,24,-0.2905417856454236,3.0,5.960464477539062e-07,-0.98,llava,1.7881393432617188e-06,True,llava
entropy,more negative correctness correlation is better,appfr,H16,16,0.0005025796025152683,qwen,internvl,24,0.34802207664908413,11.0,6.556510925292969e-06,0.9266666666666666,qwen,1.3113021850585938e-05,True,qwen
entropy,more negative correctness correlation is better,appfr,H16,16,0.0005025796025152683,qwen,llava,24,0.057772066421733714,106.0,0.21821892261505127,0.29333333333333333,qwen,0.21821892261505127,False,No difference
entropy,more negative correctness correlation is better,appfr,H16,16,0.0005025796025152683,internvl,llava,24,-0.28322275556548104,7.0,2.2649765014648438e-06,-0.9533333333333334,llava,6.794929504394531e-06,True,llava
entropy,more negative correctness correlation is better,appfr,H18,18,0.004993326307240751,qwen,internvl,11,0.32961836317094584,1.0,0.001953125,0.9696969696969697,qwen,0.00390625,True,qwen
entropy,more negative correctness correlation is better,appfr,H18,18,0.004993326307240751,qwen,llava,11,-0.016606910963946897,29.0,0.7646484375,-0.12121212121212122,llava,0.7646484375,False,No difference
entropy,more negative correctness correlation is better,appfr,H18,18,0.004993326307240751,internvl,llava,11,-0.36985869374874863,0.0,0.0009765625,-1.0,llava,0.0029296875,True,llava
entropy,more negative correctness correlation is better,appfr,H20,20,0.005508914331086736,qwen,internvl,10,0.2306572119651678,1.0,0.00390625,0.9636363636363636,qwen,0.0078125,True,qwen
entropy,more negative correctness correlation is better,appfr,H20,20,0.005508914331086736,qwen,llava,10,-0.11009347823394816,17.0,0.322265625,-0.38181818181818183,llava,0.322265625,False,No difference
entropy,more negative correctness correlation is better,appfr,H20,20,0.005508914331086736,internvl,llava,10,-0.34849802051625356,0.0,0.001953125,-1.0,llava,0.005859375,True,llava
entropy,more negative correctness correlation is better,appfr,H22,22,0.004993326307240751,qwen,internvl,11,0.3730454404530136,1.0,0.001953125,0.9696969696969697,qwen,0.00390625,True,qwen
entropy,more negative correctness correlation is better,appfr,H22,22,0.004993326307240751,qwen,llava,11,0.03741958493521416,32.0,0.9658203125,-0.030303030303030304,llava,0.9658203125,False,No difference
entropy,more negative correctness correlation is better,appfr,H22,22,0.004993326307240751,internvl,llava,11,-0.3930224311085563,0.0,0.0009765625,-1.0,llava,0.0029296875,True,llava
entropy,more negative correctness correlation is better,appfr,H24,24,0.005508914331086736,qwen,internvl,10,0.3029995427012031,1.0,0.00390625,0.9636363636363636,qwen,0.0078125,True,qwen
entropy,more negative correctness correlation is better,appfr,H24,24,0.005508914331086736,qwen,llava,10,-0.12035464452079417,16.0,0.275390625,-0.41818181818181815,llava,0.275390625,False,No difference
entropy,more negative correctness correlation is better,appfr,H24,24,0.005508914331086736,internvl,llava,10,-0.3770643191480343,0.0,0.001953125,-1.0,llava,0.005859375,True,llava
entropy,more negative correctness correlation is better,appfr,H26,26,2.077066212008667e-06,qwen,internvl,21,0.9216571598270755,0.0,9.5367431640625e-07,1.0,qwen,2.86102294921875e-06,True,qwen
entropy,more negative correctness correlation is better,appfr,H26,26,2.077066212008667e-06,qwen,llava,21,0.059156495053826086,104.0,0.7079343795776367,0.09956709956709957,qwen,0.7079343795776367,False,No difference
entropy,more negative correctness correlation is better,appfr,H26,26,2.077066212008667e-06,internvl,llava,21,-0.9855487002000521,0.0,9.5367431640625e-07,-1.0,llava,2.86102294921875e-06,True,llava
entropy,more negative correctness correlation is better,appfr,H28,28,4.02275995940609e-05,qwen,internvl,22,0.8727298363004137,6.0,6.67572021484375e-06,0.9525691699604744,qwen,1.33514404296875e-05,True,qwen
entropy,more negative correctness correlation is better,appfr,H28,28,4.02275995940609e-05,qwen,llava,22,0.006108169823493506,121.0,0.8736042976379395,-0.043478260869565216,llava,0.8736042976379395,False,No difference
entropy,more negative correctness correlation is better,appfr,H28,28,4.02275995940609e-05,internvl,llava,22,-0.8550402140712343,2.0,1.430511474609375e-06,-0.9841897233201581,llava,4.291534423828125e-06,True,llava
entropy,more negative correctness correlation is better,appfr,H30,30,4.0493677550445215e-06,qwen,internvl,24,0.8641411975844255,9.0,3.933906555175781e-06,0.94,qwen,7.867813110351562e-06,True,qwen
entropy,more negative correctness correlation is better,appfr,H30,30,4.0493677550445215e-06,qwen,llava,24,0.008269881861866404,148.0,0.9664472341537476,-0.013333333333333334,llava,0.9664472341537476,False,No difference
entropy,more negative correctness correlation is better,appfr,H30,30,4.0493677550445215e-06,internvl,llava,24,-0.8353867346278689,3.0,5.960464477539062e-07,-0.98,llava,1.7881393432617188e-06,True,llava
entropy,more negative correctness correlation is better,appfr,H32,32,7.871617272691625e-06,qwen,internvl,23,0.8433996801322331,9.0,7.867813110351562e-06,0.9347826086956522,qwen,1.5735626220703125e-05,True,qwen
entropy,more negative correctness correlation is better,appfr,H32,32,7.871617272691625e-06,qwen,llava,23,0.007047242143798482,138.0,1.0,0.0,tie,1.0,False,No difference
entropy,more negative correctness correlation is better,appfr,H32,32,7.871617272691625e-06,internvl,llava,23,-0.7630696206166965,2.0,7.152557373046875e-07,-0.9855072463768116,llava,2.1457672119140625e-06,True,llava
entropy,more negative correctness correlation is better,appod,H02,2,0.0006591795824336858,qwen,internvl,23,0.28551038090482384,17.0,4.935264587402344e-05,0.8768115942028986,qwen,9.870529174804688e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H02,2,0.0006591795824336858,qwen,llava,23,0.17742612524632242,11.0,1.3113021850585938e-05,0.9202898550724637,qwen,3.933906555175781e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H02,2,0.0006591795824336858,internvl,llava,23,-0.005771236442578546,122.0,0.6433901786804199,-0.11594202898550725,llava,0.6433901786804199,False,No difference
entropy,more negative correctness correlation is better,appod,H04,4,0.005216860063942835,qwen,internvl,21,0.2792759784983155,27.0,0.0011758804321289062,0.7662337662337663,qwen,0.0035276412963867188,True,qwen
entropy,more negative correctness correlation is better,appod,H04,4,0.005216860063942835,qwen,llava,21,0.048749704594660506,53.0,0.02901458740234375,0.5411255411255411,qwen,0.02901458740234375,True,qwen
entropy,more negative correctness correlation is better,appod,H04,4,0.005216860063942835,internvl,llava,21,-0.08623135065826273,30.0,0.0018587112426757812,-0.7402597402597403,llava,0.0037174224853515625,True,llava
entropy,more negative correctness correlation is better,appod,H06,6,0.006562473354548655,qwen,internvl,23,0.562496555938164,25.0,0.0002148151397705078,0.8188405797101449,qwen,0.0006444454193115234,True,qwen
entropy,more negative correctness correlation is better,appod,H06,6,0.006562473354548655,qwen,llava,23,0.061237196736625574,56.0,0.011156558990478516,0.5942028985507246,qwen,0.011156558990478516,True,qwen
entropy,more negative correctness correlation is better,appod,H06,6,0.006562473354548655,internvl,llava,23,-0.35135760365308855,31.0,0.0005517005920410156,-0.7753623188405797,llava,0.0011034011840820312,True,llava
entropy,more negative correctness correlation is better,appod,H08,8,0.00450793573848251,qwen,internvl,23,0.4606513617340212,23.0,0.000152587890625,0.8333333333333334,qwen,0.000457763671875,True,qwen
entropy,more negative correctness correlation is better,appod,H08,8,0.00450793573848251,qwen,llava,23,0.057474884082988786,48.0,0.004851341247558594,0.6521739130434783,qwen,0.004851341247558594,True,qwen
entropy,more negative correctness correlation is better,appod,H08,8,0.00450793573848251,internvl,llava,23,-0.3798045505692693,28.0,0.00034928321838378906,-0.7971014492753623,llava,0.0006985664367675781,True,llava
entropy,more negative correctness correlation is better,appod,H10,10,0.00016726683476042152,qwen,internvl,23,0.5933030915511401,18.0,6.031990051269531e-05,0.8695652173913043,qwen,0.00018095970153808594,True,qwen
entropy,more negative correctness correlation is better,appod,H10,10,0.00016726683476042152,qwen,llava,23,0.06558013029736454,20.0,8.845329284667969e-05,0.855072463768116,qwen,0.00018095970153808594,True,qwen
entropy,more negative correctness correlation is better,appod,H10,10,0.00016726683476042152,internvl,llava,23,-0.3486534674771808,29.0,0.00040793418884277344,-0.7898550724637681,llava,0.00040793418884277344,True,llava
entropy,more negative correctness correlation is better,appod,H12,12,8.08928934407737e-05,qwen,internvl,23,0.5116558176650055,8.0,5.9604644775390625e-06,0.9420289855072463,qwen,1.7881393432617188e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H12,12,8.08928934407737e-05,qwen,llava,23,0.07000041530535395,24.0,0.00018143653869628906,0.8260869565217391,qwen,0.0003628730773925781,True,qwen
entropy,more negative correctness correlation is better,appod,H12,12,8.08928934407737e-05,internvl,llava,23,-0.3068397940317682,31.0,0.0005517005920410156,-0.7753623188405797,llava,0.0005517005920410156,True,llava
entropy,more negative correctness correlation is better,appod,H14,14,0.00021679782043605478,qwen,internvl,23,0.2826106066526692,10.0,1.0251998901367188e-05,0.927536231884058,qwen,3.075599670410156e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H14,14,0.00021679782043605478,qwen,llava,23,0.06453139576831772,57.0,0.012294530868530273,0.5869565217391305,qwen,0.012294530868530273,True,qwen
entropy,more negative correctness correlation is better,appod,H14,14,0.00021679782043605478,internvl,llava,23,-0.1782901382606807,25.0,0.0002148151397705078,-0.8188405797101449,llava,0.0004296302795410156,True,llava
entropy,more negative correctness correlation is better,appod,H16,16,0.002159346255326072,qwen,internvl,23,0.2600895784868932,10.0,1.0251998901367188e-05,0.927536231884058,qwen,3.075599670410156e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H16,16,0.002159346255326072,qwen,llava,23,0.039202701249216904,66.0,0.027674198150634766,0.5217391304347826,qwen,0.027674198150634766,True,qwen
entropy,more negative correctness correlation is better,appod,H16,16,0.002159346255326072,internvl,llava,23,-0.21078789034867462,32.0,0.0006387233734130859,-0.7681159420289855,llava,0.0012774467468261719,True,llava
entropy,more negative correctness correlation is better,appod,H18,18,8.08928934407737e-05,qwen,internvl,23,0.3903188121013205,6.0,3.337860107421875e-06,0.9565217391304348,qwen,1.0013580322265625e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H18,18,8.08928934407737e-05,qwen,llava,23,0.09399571187607245,56.0,0.011156558990478516,0.5942028985507246,qwen,0.011156558990478516,True,qwen
entropy,more negative correctness correlation is better,appod,H18,18,8.08928934407737e-05,internvl,llava,23,-0.3127927973259222,19.0,7.319450378417969e-05,-0.8623188405797102,llava,0.00014638900756835938,True,llava
entropy,more negative correctness correlation is better,appod,H20,20,0.00016726683476042152,qwen,internvl,23,0.4095970742923727,6.0,3.337860107421875e-06,0.9565217391304348,qwen,1.0013580322265625e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H20,20,0.00016726683476042152,qwen,llava,23,0.06836884604234031,62.0,0.01955723762512207,0.5507246376811594,qwen,0.01955723762512207,True,qwen
entropy,more negative correctness correlation is better,appod,H20,20,0.00016726683476042152,internvl,llava,23,-0.3001446205251872,23.0,0.000152587890625,-0.8333333333333334,llava,0.00030517578125,True,llava
entropy,more negative correctness correlation is better,appod,H22,22,5.120951564203716e-05,qwen,internvl,23,0.4155421537408164,8.0,5.9604644775390625e-06,0.9420289855072463,qwen,1.7881393432617188e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H22,22,5.120951564203716e-05,qwen,llava,23,0.06498522581550845,71.0,0.04152512550354004,0.4855072463768116,qwen,0.04152512550354004,True,qwen
entropy,more negative correctness correlation is better,appod,H22,22,5.120951564203716e-05,internvl,llava,23,-0.3108017926185621,15.0,3.266334533691406e-05,-0.8913043478260869,llava,6.532669067382812e-05,True,llava
entropy,more negative correctness correlation is better,appod,H24,24,0.00016726683476042152,qwen,internvl,23,0.4125004666095511,6.0,3.337860107421875e-06,0.9565217391304348,qwen,1.0013580322265625e-05,True,qwen
entropy,more negative correctness correlation is better,appod,H24,24,0.00016726683476042152,qwen,llava,23,0.046733333924537046,75.0,0.05625271797180176,0.45652173913043476,qwen,0.05625271797180176,False,No difference
entropy,more negative correctness correlation is better,appod,H24,24,0.00016726683476042152,internvl,llava,23,-0.32976551274241034,16.0,4.029273986816406e-05,-0.8840579710144928,llava,8.058547973632812e-05,True,llava
entropy,more negative correctness correlation is better,appod,H26,26,0.006562473354548655,qwen,internvl,24,0.16416582932475302,29.0,0.00020515918731689453,0.8066666666666666,qwen,0.0006154775619506836,True,qwen
entropy,more negative correctness correlation is better,appod,H26,26,0.006562473354548655,qwen,llava,24,0.06514659380153805,100.0,0.15998530387878418,0.3333333333333333,qwen,0.15998530387878418,False,No difference
entropy,more negative correctness correlation is better,appod,H26,26,0.006562473354548655,internvl,llava,24,-0.23018231361249852,54.0,0.004810690879821777,-0.64,llava,0.009621381759643555,True,llava
entropy,more negative correctness correlation is better,appod,H30,30,0.005425479241080391,qwen,internvl,23,0.1387502048053407,36.0,0.0011184215545654297,0.7391304347826086,qwen,0.003355264663696289,True,qwen
entropy,more negative correctness correlation is better,appod,H30,30,0.005425479241080391,qwen,llava,23,0.06871196329828666,79.0,0.07486915588378906,0.427536231884058,qwen,0.07486915588378906,False,No difference
entropy,more negative correctness correlation is better,appod,H30,30,0.005425479241080391,internvl,llava,23,-0.22146111000672616,57.0,0.012294530868530273,-0.5869565217391305,llava,0.024589061737060547,True,llava
entropy,more negative correctness correlation is better,appod,H32,32,0.005634070872467057,qwen,internvl,23,0.1907542183217234,26.0,0.00025343894958496094,0.8115942028985508,qwen,0.0007603168487548828,True,qwen
entropy,more negative correctness correlation is better,appod,H32,32,0.005634070872467057,qwen,llava,23,0.02298956126103524,96.0,0.21117830276489258,0.30434782608695654,qwen,0.21117830276489258,False,No difference
entropy,more negative correctness correlation is better,appod,H32,32,0.005634070872467057,internvl,llava,23,-0.19236501091015876,40.0,0.0018849372863769531,-0.7101449275362319,llava,0.0037698745727539062,True,llava
ece,lower calibration error is better,appfr,H02,2,0.016244514441949798,qwen,internvl,25,0.08148318514063957,23.0,3.814697265625e-05,0.8584615384615385,qwen,0.00011444091796875,True,qwen
ece,lower calibration error is better,appfr,H02,2,0.016244514441949798,qwen,llava,25,0.0647985458247148,93.0,0.0626264214515686,0.4276923076923077,qwen,0.1252528429031372,False,No difference
ece,lower calibration error is better,appfr,H02,2,0.016244514441949798,internvl,llava,25,-0.005515729358999216,101.0,0.10139739513397217,-0.37846153846153846,llava,0.1252528429031372,False,No difference
ece,lower calibration error is better,appfr,H04,4,0.0037468011884448436,qwen,internvl,25,0.10212169183791149,16.0,1.0073184967041016e-05,0.9015384615384615,qwen,3.0219554901123047e-05,True,qwen
ece,lower calibration error is better,appfr,H04,4,0.0037468011884448436,qwen,llava,25,0.07723468434316125,99.0,0.09031611680984497,0.39076923076923076,qwen,0.15095913410186768,False,No difference
ece,lower calibration error is better,appfr,H04,4,0.0037468011884448436,internvl,llava,25,-0.04599887828602664,96.0,0.07547956705093384,-0.40923076923076923,llava,0.15095913410186768,False,No difference
ece,lower calibration error is better,appfr,H06,6,1.1301647034905268e-05,qwen,internvl,25,0.3056681050460718,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H06,6,1.1301647034905268e-05,qwen,llava,25,0.11576788361590751,87.0,0.04215019941329956,0.4646153846153846,qwen,0.04215019941329956,True,qwen
ece,lower calibration error is better,appfr,H06,6,1.1301647034905268e-05,internvl,llava,25,-0.23344949742631882,24.0,4.5418739318847656e-05,-0.8523076923076923,llava,9.083747863769531e-05,True,llava
ece,lower calibration error is better,appfr,H08,8,7.789176449040449e-06,qwen,internvl,25,0.2890593173093937,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H08,8,7.789176449040449e-06,qwen,llava,25,0.12455122823462812,79.0,0.023649930953979492,0.5138461538461538,qwen,0.023649930953979492,True,qwen
ece,lower calibration error is better,appfr,H08,8,7.789176449040449e-06,internvl,llava,25,-0.22927874893190442,32.0,0.00016230344772338867,-0.803076923076923,llava,0.00032460689544677734,True,llava
ece,lower calibration error is better,appfr,H10,10,1.8416913718006097e-07,qwen,internvl,25,0.3785939236599377,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H10,10,1.8416913718006097e-07,qwen,llava,25,0.08398399393489953,85.0,0.036682069301605225,0.47692307692307695,qwen,0.036682069301605225,True,qwen
ece,lower calibration error is better,appfr,H10,10,1.8416913718006097e-07,internvl,llava,25,-0.30053545643997204,7.0,1.1324882507324219e-06,-0.9569230769230769,llava,2.2649765014648438e-06,True,llava
ece,lower calibration error is better,appfr,H12,12,2.0005173673110756e-06,qwen,internvl,25,0.34956512995786926,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H12,12,2.0005173673110756e-06,qwen,llava,25,0.09441329222462638,86.0,0.03933870792388916,0.4707692307692308,qwen,0.03933870792388916,True,qwen
ece,lower calibration error is better,appfr,H12,12,2.0005173673110756e-06,internvl,llava,25,-0.2844163121117436,12.0,4.172325134277344e-06,-0.9261538461538461,llava,8.344650268554688e-06,True,llava
ece,lower calibration error is better,appfr,H14,14,0.0010474593523794712,qwen,internvl,25,0.13025641636360322,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H14,14,0.0010474593523794712,qwen,llava,25,0.07811840431330191,92.0,0.05875152349472046,0.4338461538461538,qwen,0.09024536609649658,False,No difference
ece,lower calibration error is better,appfr,H14,14,0.0010474593523794712,internvl,llava,25,-0.09435504957969285,88.0,0.04512268304824829,-0.4584615384615385,llava,0.09024536609649658,False,No difference
ece,lower calibration error is better,appfr,H16,16,0.0009743834569024825,qwen,internvl,25,0.15776602815907453,2.0,1.7881393432617188e-07,0.9876923076923076,qwen,5.364418029785156e-07,True,qwen
ece,lower calibration error is better,appfr,H16,16,0.0009743834569024825,qwen,llava,25,0.11384036565400878,78.0,0.021908342838287354,0.52,qwen,0.04381668567657471,True,qwen
ece,lower calibration error is better,appfr,H16,16,0.0009743834569024825,internvl,llava,25,-0.08236514951408097,92.0,0.05875152349472046,-0.4338461538461538,llava,0.05875152349472046,False,No difference
ece,lower calibration error is better,appfr,H18,18,7.411590127708886e-07,qwen,internvl,25,0.38411321778612395,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H18,18,7.411590127708886e-07,qwen,llava,25,0.10652023474761495,75.0,0.017312347888946533,0.5384615384615384,qwen,0.017312347888946533,True,qwen
ece,lower calibration error is better,appfr,H18,18,7.411590127708886e-07,internvl,llava,25,-0.3138262846325901,8.0,1.4901161193847656e-06,-0.9507692307692308,llava,2.9802322387695312e-06,True,llava
ece,lower calibration error is better,appfr,H20,20,5.355347802793116e-06,qwen,internvl,25,0.3492300701902026,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H20,20,5.355347802793116e-06,qwen,llava,25,0.11792137670981631,75.0,0.017312347888946533,0.5384615384615384,qwen,0.017312347888946533,True,qwen
ece,lower calibration error is better,appfr,H20,20,5.355347802793116e-06,internvl,llava,25,-0.2857336372926249,15.0,8.165836334228516e-06,-0.9076923076923077,llava,1.633167266845703e-05,True,llava
ece,lower calibration error is better,appfr,H22,22,5.732466271849708e-07,qwen,internvl,25,0.3862302744307503,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H22,22,5.732466271849708e-07,qwen,llava,25,0.11019242951255967,69.0,0.010510802268981934,0.5753846153846154,qwen,0.010510802268981934,True,qwen
ece,lower calibration error is better,appfr,H22,22,5.732466271849708e-07,internvl,llava,25,-0.2951571359520616,9.0,1.9669532775878906e-06,-0.9446153846153846,llava,3.933906555175781e-06,True,llava
ece,lower calibration error is better,appfr,H24,24,5.732466271849708e-07,qwen,internvl,25,0.36399850125331573,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H24,24,5.732466271849708e-07,qwen,llava,25,0.11315077083065077,67.0,0.008822321891784668,0.5876923076923077,qwen,0.008822321891784668,True,qwen
ece,lower calibration error is better,appfr,H24,24,5.732466271849708e-07,internvl,llava,25,-0.28999731798318296,12.0,4.172325134277344e-06,-0.9261538461538461,llava,8.344650268554688e-06,True,llava
ece,lower calibration error is better,appfr,H26,26,1.4055338678811225e-06,qwen,internvl,25,0.4032283482176421,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H26,26,1.4055338678811225e-06,qwen,llava,25,0.10130746709092683,68.0,0.00963503122329712,0.5815384615384616,qwen,0.00963503122329712,True,qwen
ece,lower calibration error is better,appfr,H26,26,1.4055338678811225e-06,internvl,llava,25,-0.31121663972868974,11.0,3.2782554626464844e-06,-0.9323076923076923,llava,6.556510925292969e-06,True,llava
ece,lower calibration error is better,appfr,H28,28,7.789176449040449e-06,qwen,internvl,25,0.34623210624481104,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H28,28,7.789176449040449e-06,qwen,llava,25,0.11222885402149915,65.0,0.007370948791503906,0.6,qwen,0.007370948791503906,True,qwen
ece,lower calibration error is better,appfr,H28,28,7.789176449040449e-06,internvl,llava,25,-0.2502189364427315,18.0,1.5079975128173828e-05,-0.8892307692307693,llava,3.0159950256347656e-05,True,llava
ece,lower calibration error is better,appfr,H30,30,1.0190141232187423e-05,qwen,internvl,25,0.3524569008500838,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H30,30,1.0190141232187423e-05,qwen,llava,25,0.1141839836186119,68.0,0.00963503122329712,0.5815384615384616,qwen,0.00963503122329712,True,qwen
ece,lower calibration error is better,appfr,H30,30,1.0190141232187423e-05,internvl,llava,25,-0.27399879275791156,19.0,1.8298625946044922e-05,-0.8830769230769231,llava,3.6597251892089844e-05,True,llava
ece,lower calibration error is better,appfr,H32,32,1.0190141232187423e-05,qwen,internvl,25,0.292501102117783,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appfr,H32,32,1.0190141232187423e-05,qwen,llava,25,0.11567741984899432,66.0,0.00806879997253418,0.5938461538461538,qwen,0.00806879997253418,True,qwen
ece,lower calibration error is better,appfr,H32,32,1.0190141232187423e-05,internvl,llava,25,-0.19476289488199372,29.0,0.000102996826171875,-0.8215384615384616,llava,0.00020599365234375,True,llava
ece,lower calibration error is better,appod,H02,2,4.41970364646276e-05,qwen,internvl,25,0.19558173759387187,2.0,1.7881393432617188e-07,0.9876923076923076,qwen,5.364418029785156e-07,True,qwen
ece,lower calibration error is better,appod,H02,2,4.41970364646276e-05,qwen,llava,25,0.06597399433303625,144.0,0.6338268518447876,0.11384615384615385,qwen,0.6338268518447876,False,No difference
ece,lower calibration error is better,appod,H02,2,4.41970364646276e-05,internvl,llava,25,-0.16580003796431209,42.0,0.0006313323974609375,-0.7415384615384616,llava,0.001262664794921875,True,llava
ece,lower calibration error is better,appod,H04,4,1.619898312810813e-05,qwen,internvl,25,0.21246084178246555,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H04,4,1.619898312810813e-05,qwen,llava,25,0.049144802551011,141.0,0.5782062411308289,0.13230769230769232,qwen,0.5782062411308289,False,No difference
ece,lower calibration error is better,appod,H04,4,1.619898312810813e-05,internvl,llava,25,-0.11761999217223837,46.0,0.0010271072387695312,-0.7169230769230769,llava,0.0020542144775390625,True,llava
ece,lower calibration error is better,appod,H06,6,4.483750742336261e-06,qwen,internvl,25,0.2976287580288819,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H06,6,4.483750742336261e-06,qwen,llava,25,0.05446186913200711,126.0,0.33878785371780396,0.2246153846153846,qwen,0.33878785371780396,False,No difference
ece,lower calibration error is better,appod,H06,6,4.483750742336261e-06,internvl,llava,25,-0.29983413480917587,12.0,4.172325134277344e-06,-0.9261538461538461,llava,8.344650268554688e-06,True,llava
ece,lower calibration error is better,appod,H08,8,4.483750742336261e-06,qwen,internvl,25,0.31760897041722547,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H08,8,4.483750742336261e-06,qwen,llava,25,0.07465371701182527,139.0,0.5424043536186218,0.14461538461538462,qwen,0.5424043536186218,False,No difference
ece,lower calibration error is better,appod,H08,8,4.483750742336261e-06,internvl,llava,25,-0.3195174408609267,11.0,3.2782554626464844e-06,-0.9323076923076923,llava,6.556510925292969e-06,True,llava
ece,lower calibration error is better,appod,H10,10,1.2587888673458228e-05,qwen,internvl,25,0.2819268791977418,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H10,10,1.2587888673458228e-05,qwen,llava,25,0.04918851716798861,140.0,0.5601714849472046,0.13846153846153847,qwen,0.5601714849472046,False,No difference
ece,lower calibration error is better,appod,H10,10,1.2587888673458228e-05,internvl,llava,25,-0.2430183400799852,16.0,1.0073184967041016e-05,-0.9015384615384615,llava,2.014636993408203e-05,True,llava
ece,lower calibration error is better,appod,H12,12,1.2102424818667642e-05,qwen,internvl,25,0.2844533392465317,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H12,12,1.2102424818667642e-05,qwen,llava,25,0.04471294771100105,139.0,0.5424043536186218,0.14461538461538462,qwen,0.5424043536186218,False,No difference
ece,lower calibration error is better,appod,H12,12,1.2102424818667642e-05,internvl,llava,25,-0.26862697330785656,16.0,1.0073184967041016e-05,-0.9015384615384615,llava,2.014636993408203e-05,True,llava
ece,lower calibration error is better,appod,H14,14,5.118827786912668e-05,qwen,internvl,25,0.13585182991010417,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H14,14,5.118827786912668e-05,qwen,llava,25,0.038189643986422966,135.0,0.4741646647453308,0.16923076923076924,qwen,0.4741646647453308,False,No difference
ece,lower calibration error is better,appod,H14,14,5.118827786912668e-05,internvl,llava,25,-0.10168933295648647,62.0,0.005578815937042236,-0.6184615384615385,llava,0.011157631874084473,True,llava
ece,lower calibration error is better,appod,H16,16,1.619898312810813e-05,qwen,internvl,25,0.17686102078886556,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H16,16,1.619898312810813e-05,qwen,llava,25,0.04148142595050933,141.0,0.5782062411308289,0.13230769230769232,qwen,0.5782062411308289,False,No difference
ece,lower calibration error is better,appod,H16,16,1.619898312810813e-05,internvl,llava,25,-0.08530224817540893,50.0,0.001625359058380127,-0.6923076923076923,llava,0.003250718116760254,True,llava
ece,lower calibration error is better,appod,H18,18,1.2587888673458228e-05,qwen,internvl,25,0.2812303458698094,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H18,18,1.2587888673458228e-05,qwen,llava,25,0.010980698693904972,147.0,0.6915188431739807,0.09538461538461539,qwen,0.6915188431739807,False,No difference
ece,lower calibration error is better,appod,H18,18,1.2587888673458228e-05,internvl,llava,25,-0.22965241566853517,13.0,5.245208740234375e-06,-0.92,llava,1.049041748046875e-05,True,llava
